Land_size_for_Crop_Agriculture_Acres,hh_size,hhh_age,number_perennial_grown,HH Income + Production/Day  (USD),business_number,composts,water_control_practise,postharvest_food_storage,hhh_read_write,Material_walls,bicycle_owned,seasonal_crops_planted,grow_vegetables,season2_crops_planted,work_casual,radios_owned,non_bio_waste_mgt_method,save_mode_7,tippy_tap_present,soil_mgt_methods,hh_produce_lq_manure,Access to electricity,ProgressStatus
4.7,5.0,45.0,3.0,3.931877082562014,1,0,1,1,1,1,1,3.0,1,3.0,0,1,2 3,1,0.0,1 2 3 4 5,0,0,On Track
2.0,3.0,82.0,4.0,4.353572750833025,0,0,1,1,1,1,0,4.0,1,4.0,1,1,2 3,0,1.0,1 2 3 4 5,0,0,On Track
2.0,4.0,40.0,1.0,5.749953720844132,0,0,0,1,1,1,0,1.0,1,3.0,0,0,1,0,1.0,1,0,1,On Track
1.75,8.0,46.0,4.0,1.0914476119955572,0,0,1,1,1,1,0,2.0,1,3.0,0,1,2,0,1.0,1 2 3 4 5,1,0,Struggling
4.0,9.0,68.0,1.0,4.368011847463902,0,0,0,1,1,1,1,3.0,0,2.0,0,1,3,0,0.0,1 2,0,0,On Track
2.5,4.0,47.0,3.0,4.333950388744909,1,0,1,1,1,1,0,4.0,1,3.0,0,1,3,1,0.0,1 2 3 4 5,0,0,On Track
4.8,5.0,60.0,3.0,5.424657534246576,0,0,1,1,1,2,0,4.0,1,4.0,0,1,1 2,1,0.0,1 2 3 4 5,1,0,On Track
0.3,6.0,42.0,2.0,5.749953720844132,0,0,0,1,1,1,0,4.0,0,1.0,1,0,3,0,1.0,1 2 4,0,1,On Track
2.5,7.0,42.0,2.0,5.749953720844132,0,0,1,1,1,1,0,5.0,1,5.0,1,1,1,0,0.0,1 2 3 4 5,1,0,On Track
4.8,8.0,61.0,3.0,5.174750092558312,0,0,1,1,1,1,0,4.0,0,5.0,0,1,2,0,0.0,2 3 4 5,0,0,On Track
1.5,3.0,70.0,2.0,5.166975194372454,0,0,1,1,1,1,0,5.0,1,4.0,1,1,1,0,0.0,1 2 3 4 5,0,1,On Track
1.5,5.0,65.0,2.0,5.749953720844132,0,0,1,1,1,1,0,4.0,1,5.0,1,1,3,0,0.0,1 2 3 5,0,0,On Track
2.0,5.0,38.0,7.0,5.749953720844132,0,0,1,0,1,1,0,4.0,1,3.0,0,0,1,0,0.0,2,0,1,On Track
1.0,4.0,35.0,2.0,0.1436504998148833,0,0,0,1,0,1,0,1.0,1,1.0,0,0,97,0,0.0,1,0,0,Struggling
0.5,4.0,81.0,2.0,0.2428730099962976,0,0,1,0,0,2,0,1.0,0,2.0,0,0,1,0,0.0,1 3 4,0,1,Struggling
0.5,6.0,32.0,0.0,0.2439837097371344,0,0,1,1,1,1,0,2.0,1,2.0,0,0,1 3,0,0.0,1 3 5,0,0,Struggling
0.35,6.0,50.0,0.0,0.2397260273972602,0,0,1,1,1,1,0,3.0,1,2.0,0,0,1 3,0,0.0,1 2 3 97,0,1,Struggling
4.0,4.0,28.0,0.0,0.3720844131803036,0,0,0,1,1,1,1,2.0,0,3.0,1,0,3,0,0.0,2 3 5,0,0,Struggling
1.0,10.0,40.0,3.0,0.3791188448722695,0,0,0,1,1,2,0,2.0,0,3.0,0,1,1,0,0.0,2,0,0,Struggling
2.0,3.0,70.0,5.0,0.4287300999629767,0,0,1,1,0,1,0,2.0,1,2.0,1,0,97,0,0.0,-99,0,1,Struggling
0.4,5.0,30.0,1.0,0.4376897445390596,0,0,0,0,1,1,1,2.0,0,2.0,0,1,1,0,0.0,2 4,0,1,Struggling
0.7,6.0,22.0,4.0,0.4163272861902998,0,0,0,0,0,1,0,2.0,1,3.0,0,0,1,0,0.0,2,0,1,Struggling
1.0,4.0,39.0,3.0,0.2875231395779341,0,0,0,1,1,1,0,3.0,1,2.0,1,1,1,0,0.0,2 4,0,0,Struggling
0.3,10.5,45.0,7.0,0.4716038504257682,0,0,0,1,0,1,1,3.0,1,1.0,0,1,1,0,1.0,2,1,0,Struggling
0.5,4.0,70.0,2.0,0.5090707145501666,0,0,0,0,0,1,0,2.0,1,1.0,0,0,1,0,0.0,-99,0,1,Struggling
0.25,6.0,40.0,0.0,0.5116623472787857,0,0,1,1,1,1,0,4.0,0,2.0,1,0,1 3,0,0.0,1 2 3 5 97,1,1,Struggling
0.5,4.0,27.0,0.0,0.5255460940392447,0,0,1,1,1,1,1,3.0,0,3.0,1,0,1 3,0,0.0,2 3 5,0,0,Struggling
1.0,1.0,87.0,2.0,0.5301740096260644,0,0,0,1,0,2,0,3.0,0,2.0,0,0,1,0,0.0,2 5,0,1,Struggling
3.0,3.0,92.0,3.0,0.53891151425398,0,0,0,1,0,2,0,3.0,0,3.0,0,0,3,0,0.0,97,0,1,Struggling
1.0,3.0,53.0,2.0,0.569788967049241,1,0,1,1,0,2,1,1.0,0,1.0,0,1,1,0,1.0,1 2 3 4 5,0,0,Struggling
0.5,10.5,44.0,1.0,0.3809700111069974,1,0,0,1,1,2,0,3.0,0,2.0,0,0,97,0,0.0,2 5,0,1,Struggling
0.5,7.0,30.0,2.0,0.4532395409107738,0,0,1,1,0,1,0,4.0,0,1.0,0,0,1,0,0.0,1 2 3 4,0,1,Struggling
3.0,3.0,45.0,3.0,0.5994076268048871,0,0,0,1,1,2,1,3.0,0,2.0,0,1,1,0,0.0,2 4,0,0,Struggling
1.8,6.0,50.0,0.0,0.5664568678267308,0,0,0,0,1,1,0,6.0,0,3.0,0,0,1,0,0.0,2 3,0,1,Struggling
4.0,5.0,60.0,2.0,0.6005183265457238,0,0,0,1,0,1,0,1.0,1,2.0,1,0,1,0,0.0,4,0,1,Struggling
0.125,3.0,24.0,1.0,0.6057015920029618,0,0,1,0,1,1,0,3.0,0,4.0,1,0,1,0,0.0,1 3 4,0,0,Struggling
2.0,9.0,32.0,3.0,0.5068493150684932,0,0,1,1,1,1,1,3.0,1,3.0,0,1,3 97,0,0.0,1,0,1,Struggling
1.0,5.0,71.0,1.0,0.4635320251758608,0,0,0,0,0,2,1,3.0,0,3.0,0,0,1,0,0.0,1 4,0,1,Struggling
2.5,5.0,55.0,2.0,0.4894483524620511,0,0,0,0,0,2,0,7.0,1,3.0,0,1,3,0,0.0,2 5,0,1,Struggling
0.25,4.0,29.0,5.0,0.5527582376897445,0,0,1,1,1,1,0,5.0,1,2.0,1,0,1,0,0.0,2,0,1,Struggling
1.0,10.0,33.0,3.0,0.4124398370973713,0,0,0,1,1,2,0,2.0,0,2.0,1,1,1,0,0.0,1 2 3 5,0,0,Struggling
2.0,4.0,26.0,4.0,0.6510181414291004,0,0,0,1,1,1,0,1.0,1,2.0,0,1,1,0,0.0,-99,0,0,Struggling
0.7,10.0,47.0,4.0,0.6534616808589412,0,0,1,1,0,1,1,3.0,0,3.0,0,1,1,0,0.0,2 5,0,0,Struggling
1.5,6.0,75.0,4.0,0.6679007774898186,0,0,0,1,0,2,1,3.0,0,3.0,0,0,97,0,0.0,2 5,0,1,Struggling
1.5,10.0,32.0,2.0,0.6556830803406146,1,0,0,1,1,2,0,3.0,1,3.0,0,1,1,0,0.0,-99,0,0,Struggling
0.5,9.0,40.0,4.0,0.6933728248796741,0,0,0,1,1,1,0,2.0,1,2.0,1,0,1,0,0.0,2 3 5,0,1,Struggling
3.0,10.0,49.0,2.0,0.6967789707515736,0,0,0,0,1,2,1,4.0,0,3.0,0,1,1,0,0.0,2 4,0,0,Struggling
0.25,5.0,62.0,1.0,0.5507219548315438,0,0,1,1,1,2,0,3.0,1,3.0,0,0,2,0,0.0,1 2 3 4,0,1,Struggling
0.9,8.0,60.0,3.0,0.567197334320622,1,0,0,1,0,1,1,5.0,0,4.0,0,0,1,0,0.0,2 4,0,1,Struggling
0.4,3.0,26.0,0.0,0.6208811551277305,0,0,0,1,0,1,0,5.0,1,1.0,0,1,1,0,0.0,2 3 5,0,0,Struggling
1.0,5.0,56.0,1.0,0.4099222510181414,0,0,0,0,0,2,0,3.0,1,4.0,0,0,1,0,0.0,2,0,1,Struggling
0.5,2.0,52.0,1.0,0.4183635690485005,0,0,1,1,1,1,0,3.0,0,1.0,0,0,1,0,0.0,1 2 3 4 5,0,1,Struggling
0.0,5.0,27.0,1.0,0.7700851536467975,0,0,0,1,1,1,0,3.0,0,3.0,1,1,1,0,0.0,2 5,0,0,Struggling
1.5,4.0,38.0,0.0,0.7837837837837838,0,0,1,1,1,1,1,3.0,0,2.0,0,0,1 3,0,0.0,1 3 4,0,0,Struggling
1.0,6.0,56.0,3.0,0.7277304701962236,1,0,0,1,1,2,0,3.0,0,1.0,1,1,1,0,0.0,2 5,0,0,Struggling
1.5,5.0,24.0,4.0,0.6306553128470938,0,0,1,0,1,1,1,4.0,0,3.0,1,0,1,0,0.0,2,0,0,Struggling
2.0,6.0,40.0,0.0,0.8663457978526471,1,0,0,1,0,1,0,3.0,0,2.0,0,1,97,0,0.0,2 5,0,1,Struggling
0.0,7.0,40.0,1.0,0.772306553128471,0,0,0,0,1,2,0,3.0,1,3.0,0,1,3,0,0.0,2 5,0,0,Struggling
0.3,9.0,48.0,5.0,0.872639763050722,0,0,0,0,1,2,0,4.0,1,3.0,1,0,1,0,0.0,2,0,0,Struggling
1.0,4.0,70.0,1.0,0.815401703072936,0,0,1,1,1,1,1,3.0,0,3.0,0,0,3,0,0.0,1 2 4 5,0,0,Struggling
3.5,8.0,45.0,3.0,0.9378008145131432,0,0,0,0,0,2,0,3.0,0,1.0,0,0,1,0,0.0,1 5,0,0,Struggling
2.0,7.0,42.0,2.0,0.9455757126990004,0,0,0,1,1,1,1,2.0,0,2.0,0,0,1,0,1.0,3,0,0,Struggling
0.5,5.0,25.0,4.0,0.586449463161792,0,0,1,0,0,2,0,2.0,1,2.0,1,1,1,0,0.0,2 3 4,0,0,Struggling
0.5,5.0,60.0,1.0,0.8589411329137357,0,0,0,1,1,1,0,4.0,0,1.0,0,1,1,0,0.0,2 3 5,0,1,Struggling
0.125,6.0,53.0,5.0,0.9426138467234356,0,0,1,1,0,1,0,4.0,1,2.0,0,0,1,0,0.0,2 3 5,0,0,Struggling
0.5,7.0,30.0,4.0,0.9067012217697148,0,0,0,0,0,1,0,4.0,1,4.0,1,1,3,0,0.0,2 5,0,1,Struggling
0.5,6.0,30.0,1.0,0.99415031469826,0,0,1,1,0,1,0,5.0,0,5.0,1,0,1,0,0.0,2,0,1,Struggling
0.5,4.0,66.0,0.0,0.4887078859681599,0,0,0,1,1,1,0,2.0,1,1.0,0,0,1,0,0.0,2 3,0,1,Struggling
0.4,3.0,38.0,2.0,0.8704183635690486,0,0,0,1,0,1,0,4.0,1,3.0,1,1,1,0,0.0,2 3 5,0,1,Struggling
0.3,6.0,27.0,3.0,0.6597556460570159,0,0,1,1,0,1,0,2.0,1,3.0,1,1,1,0,0.0,2 3 5,0,1,Struggling
0.75,10.5,50.0,2.0,0.9759348389485376,0,0,0,1,1,1,0,4.0,1,2.0,1,0,1,0,0.0,2 3 5,0,1,Struggling
1.5,6.0,72.0,6.0,0.8245094409477971,1,0,0,0,0,2,0,3.0,1,3.0,1,1,1,0,0.0,-99,0,1,Struggling
1.0,4.0,24.0,2.0,0.8759718622732321,1,0,1,1,1,1,0,2.0,0,1.0,0,0,1 3,0,0.0,2 3 4 5,0,1,Struggling
0.5,2.0,24.0,1.0,1.0788596815994076,0,0,1,1,1,1,0,5.0,0,2.0,0,0,1 3,0,0.0,1 2 4,1,0,Struggling
2.75,6.0,58.0,4.0,0.9552017771195852,0,0,0,0,0,2,1,2.0,0,2.0,0,1,1,0,0.0,-99,0,1,Struggling
1.5,5.0,60.0,2.0,0.7671232876712328,0,0,0,1,0,2,1,4.0,0,3.0,0,1,1,0,0.0,2 3 4 5,0,0,Struggling
0.25,1.0,30.0,1.0,1.1129211403184005,0,0,1,1,1,1,0,4.0,0,3.0,0,0,1 3,0,0.0,1 3 5,0,0,Struggling
2.5,4.0,58.0,4.0,1.115883006293965,0,0,0,1,1,1,0,3.0,1,3.0,1,0,97,0,0.0,2 5,0,1,Struggling
0.5,10.0,45.0,0.0,0.944094779711218,1,0,0,1,0,1,1,2.0,0,2.0,0,1,1,0,0.0,1 2 3 5,0,0,Struggling
0.7,2.0,85.0,4.0,1.1136616068122918,0,0,0,0,1,2,1,6.0,1,6.0,0,1,3,0,0.0,2 5,0,0,Struggling
0.5,4.0,29.0,1.0,1.09163272861903,1,0,1,1,0,1,1,4.0,0,2.0,0,1,1,0,0.0,1,0,0,Struggling
1.0,1.0,56.0,7.0,1.1647537948907811,0,0,0,0,0,1,1,3.0,1,3.0,1,0,1,0,0.0,1,0,1,Struggling
1.0,6.0,43.0,4.0,1.144020733061829,0,0,0,1,0,2,1,2.0,1,1.0,1,1,1,0,1.0,1 2 3 5,0,0,Struggling
0.5,7.0,27.0,2.0,1.09959274342836,1,0,0,1,0,1,0,3.0,1,1.0,0,0,1,0,0.0,1,0,1,Struggling
2.0,9.0,51.0,1.0,0.6434653831914106,1,0,1,1,1,2,1,3.0,1,2.0,0,0,3,0,0.0,2 3 4 5,0,0,Struggling
0.75,5.0,65.0,1.0,0.8015549796371714,0,0,1,1,1,2,0,3.0,0,3.0,0,0,1 3,0,0.0,-99,0,0,Struggling
0.75,6.0,30.0,2.0,1.1995557201036653,1,0,1,0,0,1,1,6.0,0,3.0,0,1,1 3,0,1.0,1 3 4,0,0,Struggling
0.75,4.0,26.0,1.0,0.8796741947426878,0,0,0,1,1,1,1,4.0,1,1.0,0,0,3,0,0.0,2 3 5,0,0,Struggling
0.2,9.0,37.0,4.0,1.2639763050721955,0,0,0,0,0,2,0,4.0,0,3.0,1,0,1,0,0.0,1 5,0,1,Struggling
0.5,5.0,32.0,1.0,1.156238430211033,0,0,0,0,1,2,0,3.0,0,3.0,1,0,1,0,0.0,2 4,0,0,Struggling
0.7,8.0,34.0,4.0,0.9868937430581266,0,0,1,0,0,1,0,3.0,0,3.0,0,0,1,0,0.0,1 2,0,1,Struggling
0.0,4.0,25.0,1.0,0.4783413550536838,1,0,1,1,1,1,1,3.0,0,1.0,0,1,1,0,0.0,-99,0,0,Struggling
0.9,8.0,30.0,3.0,1.2976675305442429,0,0,0,1,0,1,0,4.0,1,4.0,1,0,1,0,0.0,2 4,0,1,Struggling
0.25,7.0,35.0,3.0,0.9769714920399852,0,0,1,1,0,2,1,3.0,1,2.0,1,1,1,0,0.0,2 4,0,0,Struggling
0.8,9.0,28.0,3.0,0.6216956682710107,0,0,0,0,1,2,1,2.0,1,3.0,1,1,3,0,0.0,2,0,0,Struggling
1.5,7.0,36.0,3.0,0.6118104405775638,0,0,0,1,1,2,1,5.0,0,4.0,1,0,1,0,0.0,2 5,0,1,Struggling
1.0,8.0,35.0,3.0,1.168456127360237,0,0,0,1,1,1,0,3.0,0,4.0,1,1,97,0,0.0,3 5,0,1,Struggling
2.0,3.0,65.0,6.0,1.3646797482413922,0,0,0,1,1,2,1,4.0,0,3.0,1,0,1,0,0.0,1 2 3 4 5,0,1,Struggling
2.0,6.0,29.0,3.0,0.6330988522769345,0,0,1,1,1,1,1,3.0,0,2.0,0,1,1,0,0.0,2 3 4 5,0,0,Struggling
1.4,6.0,57.0,2.0,1.449463161791929,0,0,0,0,1,1,1,2.0,0,3.0,0,1,1,0,0.0,4,0,0,Struggling
1.0,8.0,58.0,4.0,0.7611995557201037,0,0,0,0,0,1,0,6.0,1,5.0,1,0,3,0,0.0,2 5,0,1,Struggling
1.0,4.0,47.0,3.0,1.2506479081821549,0,0,1,1,0,2,1,2.0,0,2.0,1,1,3 97,0,0.0,-99,0,1,Struggling
2.0,10.5,48.0,0.0,1.500925583117364,1,0,0,1,1,2,1,3.0,0,3.0,0,1,1,0,0.0,2,0,0,Struggling
2.6,4.0,28.0,4.0,1.5031469825990371,0,0,0,0,0,2,1,3.0,1,3.0,0,0,1,0,0.0,1 3,0,0,Struggling
0.75,4.0,25.0,2.0,1.539800074046649,1,0,1,1,0,1,0,3.0,1,4.0,1,0,3,0,0.0,1 3 5,0,0,Struggling
1.0,5.0,50.0,2.0,1.5342465753424657,0,0,1,1,1,2,1,4.0,1,2.0,1,1,97,0,0.0,3 5,0,0,Struggling
4.0,10.5,52.0,5.0,1.3669011477230657,0,0,0,1,1,2,1,4.0,0,3.0,1,0,3,0,0.0,2 3 5,0,1,Struggling
1.0,8.0,45.0,1.0,0.4882636060718253,0,0,1,1,1,2,1,4.0,0,2.0,0,1,1,0,0.0,1 2 4 5,0,0,Struggling
0.5,5.0,41.0,0.0,1.1088485746019994,1,0,1,1,1,2,1,2.0,1,3.0,0,0,1 3,0,0.0,1 2 4,0,0,Struggling
2.0,10.5,48.0,5.0,0.8937430581266197,0,0,0,1,1,2,1,4.0,1,3.0,0,1,3 97,0,0.0,4,0,0,Struggling
2.0,4.0,56.0,3.0,0.7545353572750833,0,0,0,0,1,1,0,5.0,1,1.0,0,0,1,0,0.0,2 4,0,0,Struggling
1.0,8.0,52.0,5.0,0.3443169196593854,0,0,0,0,1,2,1,3.0,0,3.0,0,1,1,0,0.0,4,0,1,Struggling
1.3,7.0,37.0,5.0,1.4853757867456496,0,0,0,0,1,1,1,4.0,1,3.0,0,1,1,0,0.0,2 4,0,0,Struggling
0.5,7.0,43.0,3.0,1.4927804516845613,0,0,0,1,0,2,1,5.0,0,4.0,1,1,1,0,0.0,1 2 3 5,0,0,Struggling
2.0,7.0,61.0,1.0,0.296482784154017,0,0,0,0,1,2,0,2.0,0,2.0,0,0,1,0,0.0,-99,0,0,Struggling
1.0,10.5,48.0,3.0,0.7741577193631988,0,0,0,1,1,1,1,1.0,1,2.0,1,0,1,0,1.0,1 2 3 5,0,0,Struggling
0.5,10.5,48.0,3.0,1.4498333950388744,1,0,0,1,0,1,1,2.0,1,1.0,0,1,1 3,0,0.0,2 3 4 5,0,0,Struggling
0.25,4.0,62.0,0.0,0.3628285820066642,0,0,1,1,1,1,0,3.0,0,2.0,0,1,1 3,0,0.0,1 3 5,0,1,Struggling
0.5,7.0,60.0,3.0,1.6793780081451315,1,0,0,0,0,2,1,3.0,0,4.0,1,0,1,0,0.0,3,0,0,Struggling
2.0,10.5,34.0,4.0,1.0766382821177345,0,0,1,1,1,1,1,3.0,0,2.0,1,1,1,0,0.0,1 2 3 5,0,0,Struggling
0.3,4.0,22.0,3.0,1.213994816734543,0,0,0,1,0,1,1,5.0,1,3.0,1,0,1,0,0.0,2 3 4,0,0,Struggling
1.0,4.0,48.0,1.0,0.3424657534246575,0,0,1,1,0,1,0,3.0,0,2.0,0,1,1,0,0.0,2 3 4 5,0,0,Struggling
0.25,6.0,37.0,0.0,0.3843021103295076,0,0,1,1,1,2,1,3.0,0,2.0,0,0,3,0,0.0,1 2 4 5,1,0,Struggling
4.0,8.0,54.0,7.0,0.9600148093298778,0,0,0,1,1,2,1,5.0,1,5.0,0,0,1,0,0.0,2 5,0,0,Struggling
0.8,5.0,52.0,3.0,1.1386153276564237,1,0,0,0,1,2,0,4.0,1,4.0,0,0,3,0,0.0,2,0,1,Struggling
0.5,1.0,54.0,1.0,2.1584598296927067,0,0,1,1,1,1,1,4.0,1,3.0,0,1,1,0,0.0,1 2 3 4 5,0,0,Struggling
0.2,8.0,40.0,4.0,2.1045538689374306,0,0,0,0,1,1,1,3.0,1,3.0,1,0,3,0,0.0,2 4,0,0,Struggling
1.5,10.0,40.0,3.0,0.6582747130692337,0,0,0,0,1,2,1,3.0,1,3.0,0,1,3,0,0.0,2 5,0,0,Struggling
4.0,5.0,50.0,0.0,0.8987782302850795,0,0,1,1,1,2,1,4.0,0,1.0,0,0,3,0,0.0,1 3 4,0,0,Struggling
1.0,4.0,85.0,5.0,2.0895964457608294,0,0,0,1,0,2,1,7.0,1,7.0,0,0,1,0,0.0,1,0,1,Struggling
1.0,5.0,52.0,5.0,2.1462421325435024,1,0,0,1,0,2,1,4.0,1,6.0,0,0,1,0,0.0,1 2 4,0,0,Struggling
1.0,5.0,76.0,7.0,2.32469455757127,0,0,0,1,1,1,0,5.0,1,4.0,0,1,1,0,0.0,2 3 4,0,1,Struggling
0.5,4.0,25.0,2.0,2.031136616068123,0,0,1,1,0,1,0,5.0,1,4.0,1,1,1,0,0.0,1 2 4,0,0,Struggling
2.0,10.0,84.0,1.0,0.5923731951129212,0,0,1,1,0,2,0,2.0,0,3.0,0,0,1,0,0.0,2 3 4 5,0,0,Struggling
0.5,3.0,80.0,7.0,2.421325435024065,0,0,0,1,0,2,0,8.0,1,6.0,1,0,1,0,0.0,1 2,0,1,Struggling
0.25,7.0,44.0,1.0,1.0188818955942245,0,0,1,1,1,2,0,3.0,0,2.0,0,0,1 3,0,0.0,1 3 5,0,0,Struggling
2.0,4.0,26.0,7.0,1.7804516845612737,0,0,1,1,1,1,0,2.0,1,2.0,1,1,3,0,0.0,4,0,0,Struggling
2.0,9.0,65.0,4.0,1.04183635690485,0,0,0,1,1,2,0,7.0,0,2.0,0,1,97,0,0.0,2 5,0,1,Struggling
1.0,10.5,46.0,0.0,2.3880044427989637,0,0,0,1,1,2,1,2.0,1,1.0,1,1,1,0,0.0,1 2 3 5,0,0,Struggling
0.0,3.0,64.0,1.0,0.7978526471677156,0,0,0,1,1,1,1,2.0,0,2.0,0,0,3,0,0.0,-99,0,0,Struggling
2.0,7.0,36.0,4.0,1.7934098482043688,1,0,0,1,0,2,0,5.0,1,5.0,1,0,1,0,0.0,1,0,0,Struggling
1.3,9.0,50.0,5.0,0.7099962976675306,0,0,0,1,1,2,1,6.0,1,2.0,0,0,1,0,0.0,2,0,0,Struggling
0.5,6.0,26.0,3.0,2.5549796371714177,0,0,0,1,1,2,1,5.0,1,4.0,1,0,3 97,0,0.0,1 2,0,0,Struggling
1.0,6.0,30.0,6.0,2.35320251758608,0,0,0,0,1,1,1,4.0,0,3.0,1,1,1,0,0.0,-99,0,0,Struggling
1.0,10.0,57.0,0.0,2.2943354313217323,1,0,0,1,0,1,0,2.0,1,3.0,0,0,1,0,0.0,4,0,0,Struggling
1.3,4.0,40.0,4.0,0.9259533506108848,0,0,0,1,1,1,1,4.0,1,5.0,1,1,1,0,0.0,2 4,0,1,Struggling
1.4,10.5,61.0,2.0,1.044798222880415,1,0,0,1,1,2,0,3.0,0,3.0,0,1,1,0,1.0,2 5 97,0,0,Struggling
4.8,10.5,49.0,3.0,1.440947797112181,0,0,0,1,0,2,0,4.0,0,3.0,0,0,1,0,0.0,1,0,0,Struggling
0.5,10.5,48.0,2.0,1.1828952239911144,0,0,0,0,0,2,1,3.0,1,3.0,0,0,1,0,0.0,2 4,0,1,Struggling
0.125,8.0,31.0,3.0,2.605701592002962,0,0,0,1,1,1,1,7.0,1,6.0,1,1,3,0,0.0,1,0,0,Struggling
2.0,4.0,58.0,0.0,0.701592002961866,0,0,0,1,0,1,0,3.0,1,1.0,0,1,1,0,0.0,1 4,0,0,Struggling
1.0,4.0,50.0,6.0,1.906701221769715,0,0,0,1,1,2,1,7.0,0,5.0,1,0,1,0,0.0,1,0,0,Struggling
2.0,8.0,37.0,4.0,1.4354683450573862,1,0,0,1,1,2,1,5.0,0,4.0,0,1,1,0,1.0,2,0,0,Struggling
1.0,10.0,60.0,6.0,1.9315068493150684,0,0,0,1,0,2,0,5.0,1,4.0,1,0,1,0,0.0,1,0,0,Struggling
2.0,7.0,29.0,6.0,3.1007034431691967,0,0,0,0,1,2,0,4.0,0,3.0,0,1,1,0,0.0,2 4,0,0,On Track
0.3,6.0,30.0,4.0,3.1831173639392816,1,0,0,0,1,2,1,4.0,1,3.0,0,1,1,0,0.0,2,0,0,On Track
1.5,5.0,23.0,1.0,3.208441318030359,1,0,0,1,1,1,0,5.0,0,5.0,0,1,2,0,0.0,2 3 4 5,0,0,On Track
1.0,7.0,33.0,1.0,1.3454276194002222,1,0,1,1,1,1,1,3.0,1,2.0,0,0,1 3,0,0.0,1 2 4,0,0,Struggling
1.0,8.0,36.0,7.0,3.189559422436135,1,0,0,1,1,2,1,7.0,1,6.0,1,0,1,0,0.0,1,0,1,On Track
1.5,8.0,37.0,1.0,2.0870048130322103,0,0,1,1,1,1,1,2.0,0,3.0,0,1,1 3,0,0.0,1 3 5,0,0,Struggling
1.0,4.0,24.0,2.0,0.6306923361717882,0,0,1,1,1,1,0,2.0,0,2.0,0,1,1,0,0.0,1 2 3 4 5,0,1,Struggling
3.8,7.0,56.0,4.0,1.5675675675675675,0,0,1,1,1,2,1,4.0,1,4.0,1,1,1,0,0.0,2 3 5,0,0,Struggling
0.25,4.0,25.0,0.0,2.9184746390225844,1,0,1,1,1,2,0,2.0,0,3.0,1,0,1 3,0,0.0,2 4 5,0,1,Struggling
3.0,5.0,27.0,1.0,1.6837467604590892,1,0,1,1,1,1,0,6.0,0,2.0,0,0,1,0,0.0,1 2 3 4 5,0,0,Struggling
4.0,4.0,80.0,4.0,1.0555349870418362,0,0,0,1,1,2,1,2.0,1,2.0,0,1,1,0,0.0,1 2 3 5,0,0,Struggling
2.0,9.0,40.0,2.0,1.6756756756756757,0,0,0,0,1,2,1,5.0,0,4.0,0,1,1,0,0.0,1 3 5,0,1,Struggling
1.0,6.0,45.0,6.0,2.0118474639022583,0,0,1,1,1,2,1,5.0,0,4.0,1,1,1,0,0.0,1 2 3 5,0,0,Struggling
2.5,8.0,38.0,2.0,0.7669381710477601,0,0,1,0,0,2,1,2.0,0,3.0,1,0,1,0,0.0,1 5,0,1,Struggling
2.0,10.0,53.0,6.0,2.7697149203998523,0,0,0,1,1,1,1,5.0,1,4.0,0,1,1,0,0.0,1 2 3 4 5,0,0,Struggling
0.5,9.0,49.0,3.0,3.9378008145131433,0,0,0,1,1,2,1,6.0,1,4.0,1,1,1,0,0.0,1 2,0,1,On Track
1.8,5.0,33.0,4.0,1.9151425398000737,1,0,0,0,1,1,1,4.0,1,4.0,0,1,3,0,0.0,2 4,0,0,Struggling
0.5,5.0,30.0,1.0,2.479081821547575,1,0,1,1,1,1,1,3.0,1,4.0,1,0,3,0,0.0,1 2 3 5,0,0,Struggling
1.25,5.0,55.0,2.0,1.6690114772306552,0,0,1,1,0,1,1,2.0,0,2.0,0,1,1 2 3,0,0.0,1 2 3 4 5,0,0,Struggling
1.5,2.0,38.0,1.0,0.362088115512773,0,0,1,1,0,1,0,2.0,0,3.0,0,0,1 3,0,0.0,2 4 5,0,1,Struggling
4.0,6.0,52.0,4.0,1.2710107367641614,0,0,0,1,1,2,1,4.0,0,2.0,0,1,1,0,0.0,1 2 3 4 5,0,0,Struggling
2.0,10.0,54.0,3.0,1.4653831914105888,0,0,0,1,1,1,0,3.0,1,2.0,1,1,97,0,0.0,4 97,0,1,Struggling
0.25,8.0,40.0,2.0,1.3261754905590524,0,0,0,1,0,1,0,5.0,0,4.0,1,0,1 97,0,0.0,2 5,0,1,Struggling
0.5,6.0,40.0,7.0,3.2569418733802293,0,0,0,0,1,1,0,5.0,1,4.0,1,1,1,0,0.0,1 2 4,0,0,On Track
2.0,10.5,52.0,3.0,1.0988522769344686,0,0,0,1,1,2,0,2.0,0,3.0,0,0,1,0,0.0,2 5,0,0,Struggling
4.8,6.0,79.0,4.0,0.843021103295076,0,0,0,0,1,2,1,5.0,1,5.0,0,1,3,0,0.0,2 5,0,0,Struggling
0.25,8.0,50.0,4.0,1.8881895594224365,1,0,0,0,1,2,1,3.0,1,4.0,0,1,3,0,0.0,2 4,0,0,Struggling
3.0,7.0,72.0,0.0,1.5016660496112553,0,0,0,0,0,2,0,1.0,0,2.0,0,0,1,0,0.0,1 3 4,0,1,Struggling
1.5,5.0,31.0,1.0,4.691595705294336,0,0,0,1,1,1,0,2.0,0,2.0,0,0,1 97,0,0.0,1 97,0,1,On Track
